~Ascii          DEPT                CHRP                CHRS                DTCO                DTRP                DTSM                DTRS              GR_ARC                ROP5
          2650.29280             0.90892          -999.25000           241.86609           241.86609           482.07935           482.07935           152.44800            64.87143
          2650.44520             0.89698          -999.25000           244.73500           244.73500           482.07175           482.07175           154.76488            46.54435
          2650.59760             0.87868          -999.25000           244.60896           244.60896           480.93069           480.93069           152.20433            31.43863
          2650.75000             0.87951          -999.25000           243.62047           243.62047           480.28650           480.28650           146.91237            30.11624
          2650.90240             0.88996          -999.25000           244.84956           244.84956           480.01089           480.01089           150.44630            41.63654
          2651.05480             0.92817          -999.25000           251.87965           251.87965           478.00082           478.00082           153.80316            50.76966
          2651.20720             0.89431          -999.25000           253.18025           253.18025           476.51855           476.51855           152.85071            49.23457
          2651.35960             0.87988          -999.25000           246.94220           246.94220           479.25128           479.25128           147.69734            48.58623
          2651.51200             0.92634          -999.25000           242.58714           242.58714           482.64896           482.64896           145.57666            48.99227
          2651.66440             0.90034          -999.25000           243.97498           243.97498           481.88080           481.88080           155.36594            49.00718
          2651.81680             0.89087          -999.25000           246.21077           246.21077           474.24820           474.24820           157.18585            47.82920
          2651.96920             0.87463          -999.25000           242.95049           242.95049           469.68484           469.68484           153.20819            45.37483
          2652.12160             0.88629          -999.25000           241.58421           241.58421           472.74832           472.74832           152.75273            45.16138
          2652.27400             0.87310          -999.25000           241.02965           241.02965           478.70767           478.70767           150.44769            45.32874
          2652.42640             0.88043          -999.25000           247.58163           247.58163           481.85953           481.85953           147.82080            41.25225
          2652.57880             0.90321          -999.25000           251.19279           251.19279           481.50845           481.50845           146.59081            35.15297
          2652.73120             0.89584          -999.25000           253.83057           253.83057           479.41754           479.41754           150.33624            30.00933
          2652.88360             0.89111          -999.25000           249.08376           249.08376           480.62433           480.62433           148.38783            26.13032
          2653.03600             0.83977             0.91165           240.16675           240.16675           483.22940           483.22940           139.79839            23.35699
          2653.18840             0.82187             0.84911           245.05089           245.05089           481.20621           481.20621           142.04504            22.01171
          2653.34080             0.86533             0.84377           249.50989           249.50989           474.06601           474.06601           142.20551            23.21625
          2653.49320             0.85325          -999.25000           245.93793           245.93793           472.81018           472.81018           138.95212            27.03828
          2653.64560             0.81597          -999.25000           250.25037           250.25037           480.04950           480.04950           137.74750            31.83537
          2653.79800             0.77621          -999.25000           252.86522           252.86522           486.02179           486.02179           138.77238            33.90773
          2653.95040             0.78896          -999.25000           243.70300           243.70300           491.91983           491.91983           135.05663            31.97804
          2654.10280             0.83761          -999.25000           245.90112           245.90112           495.82294           495.82294           138.54790            30.91616
          2654.25520          -999.25000          -999.25000           246.41934           246.41934           491.57870           491.57870           138.52852            30.82687
          2654.40760          -999.25000          -999.25000           245.61069           245.61069           484.86130           484.86130           135.44994            31.04696
          2654.56000          -999.25000          -999.25000           254.61015           254.61015           483.01108           483.01108           139.68810            34.23744
          2654.71240             0.86392          -999.25000           247.99313           247.99313           486.26416           486.26416           142.73271            35.90649
          2654.86480             0.90940          -999.25000           246.66611           246.66611           486.18906           486.18906           144.86998            36.53978
          2655.01720             0.90077          -999.25000           248.09885           248.09885           485.08124           485.08124           150.81145            37.36868
          2655.16960             0.90899             0.94862           245.82399           245.82399           491.28897           491.28897           156.34874            38.15326
          2655.32200             0.92261             0.95276           245.07857           245.07857           492.14990           492.14990           159.46420            36.47058
          2655.47440             0.89705             0.95102           247.39882           247.39882           497.12466           497.12466           153.43639            35.29601
          2655.62680             0.91667          -999.25000           245.90848           245.90848           501.06964           501.06964           144.39859            35.83742
          2655.77920             0.91641          -999.25000           244.06680           244.06680           492.52109           492.52109           146.29579            36.46861
          2655.93160             0.91061          -999.25000           247.87529           247.87529           479.62939           479.62939           150.95575            39.10165
          2656.08400             0.90220          -999.25000           246.25899           246.25899           473.26184           473.26184           157.70932            34.70472
          2656.23640             0.89791          -999.25000           249.29347           249.29347           478.60242           478.60242           159.93376            29.00282
          2656.38880             0.89961          -999.25000           252.06677           252.06677           483.73691           483.73691           157.89307            26.70095
          2656.54120             0.88362          -999.25000           252.04767           252.04767           482.87695           482.87695           154.20483            26.31370
          2656.69360             0.87583          -999.25000           252.25246           252.25246           478.63364           478.63364           147.61983            28.71163
          2656.84600             0.89990          -999.25000           248.44766           248.44766           473.29138           473.29138           144.66248            31.29273
          2656.99840             0.90205          -999.25000           248.20966           248.20966           472.04959           472.04959           140.38458            32.87082
          2657.15080             0.90789          -999.25000           247.24394           247.24394           471.18283           471.18283           138.61353            35.61516
          2657.30320             0.91538          -999.25000           246.47389           246.47389           463.81265           463.81265           143.53336            38.32902
          2657.45560             0.92557             0.96735           245.37192           245.37192           461.90582           461.90582           144.44835            38.92551
          2657.60800             0.90746             0.95485           242.83812           242.83812           467.13754           467.13754           147.46684            37.07710
          2657.76040             0.88358             0.93735           242.40297           242.40297           469.70404           469.70404           146.29518            35.13564
          2657.91280             0.86505             0.92996           245.42030           245.42030           473.01712           473.01712           137.66798            33.51890
          2658.06520             0.87737             0.95126           244.18813           244.18813           474.24997           474.24997           141.59947            33.45874
          2658.21760             0.85626             0.94936           251.30397           251.30397           471.89948           471.89948           142.93214            34.23526
          2658.37000             0.88049             0.94189           249.00948           249.00948           469.60562           469.60562           149.64912            32.90580
          2658.52240             0.90138             0.93376           247.62108           247.62108           470.24527           470.24527           151.16014            31.63566
          2658.67480             0.90195             0.93927           244.58258           244.58258           472.87918           472.87918           145.24234            31.70834
          2658.82720             0.87095             0.95676           249.67665           249.67665           474.47000           474.47000           138.34048            33.67999
          2658.97960             0.83219          -999.25000           248.70102           248.70102           474.44064           474.44064           134.44388            36.42367
          2659.13200             0.87207          -999.25000           241.55435           241.55435           475.65286           475.65286           142.48192            34.44292
          2659.28440             0.86398          -999.25000           236.84138           236.84138           477.47781           477.47781           140.13750            31.13284
          2659.43680             0.86194          -999.25000           240.02750           240.02750           467.77585           467.77585           137.07631            30.82879
          2659.58920             0.85354          -999.25000           236.18710           236.18710           457.84576           457.84576           148.03404            32.69367
          2659.74160             0.84693          -999.25000           235.36679           235.36679           456.70493           456.70493           151.68596            34.17376
          2659.89400             0.80329             0.92091           236.91409           236.91409           456.60422           456.60422           139.32382            33.98796
          2660.04640             0.79342             0.87948           240.55977           240.55977           454.69427           454.69427           139.34378            33.35112
          2660.19880             0.84471             0.90212           243.18980           243.18980           450.43573           450.43573           147.79913            35.17150
          2660.35120             0.87350             0.90795           244.30115           244.30115           453.80688           453.80688           155.66354            36.56663
          2660.50360             0.87501             0.92414           240.79233           240.79233           464.55756           464.55756           153.10307            33.84825
          2660.65600             0.84427             0.94459           234.81233           234.81233           469.06210           469.06210           148.95737            30.06216
          2660.80840             0.85538             0.94926           242.67543           242.67543           469.04581           469.04581           143.35039            27.19130
          2660.96080             0.85063             0.96567           240.79065           240.79065           467.16086           467.16086           139.76866            26.73557
          2661.11320             0.84282             0.97321           235.87325           235.87325           461.19788           461.19788           149.95952            30.24453
          2661.26560             0.83506             0.96815           236.17355           236.17355           457.93890           457.93890           147.50897            33.02678
          2661.41800             0.84498             0.96271           237.62537           237.62537           457.61121           457.61121           140.70387            35.51174
          2661.57040             0.80933          -999.25000           240.45853           240.45853           459.26028           459.26028           142.55370            36.67675
          2661.72280             0.88390          -999.25000           243.53543           243.53543           457.26532           457.26532           143.64337            36.78567
          2661.87520             0.85211          -999.25000           243.56795           243.56795           458.13574           458.13574           134.68958            38.03162
          2662.02760             0.78544             0.95620           252.81799           252.81799           466.08096           466.08096           126.73805            39.06442
          2662.18000             0.80195             0.96394           262.76730           262.76730           469.57980           469.57980           135.52197            39.75727
          2662.33240             0.75668             0.96447           261.40430           261.40430           471.41092           471.41092           144.20900            40.20803
          2662.48480             0.81428          -999.25000           253.94710           253.94710           469.71219           469.71219           141.73271            40.16886
          2662.63720             0.89956          -999.25000           249.11156           249.11156           466.28564           466.28564           142.96442            40.14877
          2662.78960             0.88307          -999.25000           248.98616           248.98616           462.37146           462.37146           143.19763            36.90018
          2662.94200             0.88040          -999.25000           244.87024           244.87024           460.38757           460.38757           141.94772            34.82021
          2663.09440             0.88691          -999.25000           245.45128           245.45128           464.30121           464.30121           145.28497            34.88153
          2663.24680             0.88862          -999.25000           246.82368           246.82368           467.85031           467.85031           147.19403            40.67667
          2663.39920             0.85173          -999.25000           250.78325           250.78325           462.55182           462.55182           145.71281            48.30417
          2663.55160             0.76600          -999.25000           251.95967           251.95967           460.77585           460.77585           145.17657            55.90356
          2663.70400             0.79992          -999.25000           249.42267           249.42267           458.65298           458.65298           141.87901            67.80387
          2663.85640          -999.25000          -999.25000           251.87273           251.87273           455.47363           455.47363           134.27702            77.08031
          2664.00880          -999.25000          -999.25000           247.09204           247.09204           453.39865           453.39865           129.14928            77.49930
          2664.16120          -999.25000          -999.25000           245.83160           245.83160           454.96481           454.96481           130.15840            73.19817
          2664.31360          -999.25000          -999.25000           251.39407           251.39407           460.19748           460.19748           134.54340            71.71531
          2664.46600          -999.25000             0.95762           244.77365           244.77365           462.05515           462.05515           132.06310            69.80219
          2664.61840          -999.25000             0.95606           243.00993           243.00993           459.34549           459.34549           127.70384            68.88873
          2664.77080          -999.25000          -999.25000           243.94286           243.94286           452.69379           452.69379           130.61996            70.74423
          2664.92320          -999.25000          -999.25000           239.10262           239.10262           451.42178           451.42178           134.86362            58.78474
          2665.07560             0.70003          -999.25000           239.20064           239.20064           455.59323           455.59323           130.19937            46.55308
          2665.22800             0.73281          -999.25000           246.12158           246.12158           462.69577           462.69577           127.42927            42.67224
          2665.38040             0.79118          -999.25000           246.90749           246.90749           465.21072           465.21072           129.08470            43.33870
          2665.53280             0.81757          -999.25000           240.30406           240.30406           457.31244           457.31244           128.16820            48.21088
          2665.68520             0.81771          -999.25000           229.50496           229.50496           451.71820           451.71820           126.74390            51.41044
          2665.83760             0.75712          -999.25000           228.26056           228.26056           452.42126           452.42126           121.43173            53.54910
          2665.99000             0.81475          -999.25000           238.10300           238.10300           454.24057           454.24057           122.74775            56.81100
          2666.14240             0.88244          -999.25000           240.18198           240.18198           455.10245           455.10245           138.37427            59.98981
          2666.29480             0.84852          -999.25000           238.81329           238.81329           454.37939           454.37939           149.94977            62.73306
          2666.44720             0.81507          -999.25000           239.85083           239.85083           452.05624           452.05624           147.91692            65.57716
          2666.59960          -999.25000          -999.25000           249.32518           249.32518           447.12393           447.12393           148.18317            68.69469
          2666.75200          -999.25000          -999.25000           239.22610           239.22610           446.99316           446.99316           145.78889            73.11100
          2666.90440          -999.25000          -999.25000           233.09587           233.09587           457.12393           457.12393           144.58466            77.36762
          2667.05680             0.82941             0.92938           236.74442           236.74442           459.89679           459.89679           148.72189            74.53031
          2667.20920             0.85605             0.92132           242.65587           242.65587           465.37610           465.37610           147.46490            63.95596
          2667.36160             0.90421          -999.25000           242.39146           242.39146           466.40121           466.40121           138.27988            57.69085
          2667.51400             0.88938          -999.25000           248.44839           248.44839           461.63770           461.63770           138.29761            54.57036
          2667.66640             0.88724          -999.25000           247.39790           247.39790           460.91147           460.91147           141.39845            54.34841
          2667.81880             0.82881          -999.25000           253.15068           253.15068           459.29810           459.29810           140.92094            54.22788
          2667.97120             0.78348          -999.25000           240.94266           240.94266           463.66586           463.66586           143.63863            52.94604
          2668.12360             0.88329          -999.25000           229.16289           229.16289           471.30768           471.30768           143.70047            57.19658
          2668.27600          -999.25000             0.92842           231.18590           231.18590           468.82095           468.82095           150.70242            67.29041
          2668.42840          -999.25000             0.92646           238.31996           238.31996           461.76401           461.76401           146.78709            76.88294
          2668.58080          -999.25000             0.91119           237.37143           237.37143           452.96164           452.96164           143.28952            77.67033
          2668.73320          -999.25000             0.94657           233.12508           233.12508           449.91187           449.91187           143.94038            72.78938
          2668.88560          -999.25000             0.92470           236.97911           236.97911           449.81543           449.81543           136.34061            69.55947
          2669.03800          -999.25000             0.86495           237.56148           237.56148           441.39401           441.39401           133.14212            67.74380
          2669.19040          -999.25000             0.79811           232.60849           232.60849           434.30588           434.30588           124.54286            65.71187
          2669.34280          -999.25000          -999.25000           241.97079           241.97079           436.58582           436.58582           114.61010            62.39455
          2669.49520          -999.25000          -999.25000           238.35797           238.35797           437.25391           437.25391           111.46322            58.15358
          2669.64760          -999.25000          -999.25000           226.69545           226.69545           426.59775           426.59775           101.24910            54.09077
          2669.80000             0.69621             0.95026           219.79935           219.79935           422.59106           422.59106            93.39072            44.73654
          2669.95240             0.77195             0.92745           213.64587           213.64587           418.66702           418.66702            96.35823            37.66908
          2670.10480          -999.25000          -999.25000           211.09875           211.09875           412.38773           412.38773            98.84863            35.78888
          2670.25720          -999.25000          -999.25000           212.44987           212.44987           406.84787           406.84787            95.02208            37.25153
          2670.40960          -999.25000          -999.25000           215.38715           215.38715           411.02789           411.02789            95.16599            38.76424
          2670.56200          -999.25000          -999.25000           213.90167           213.90167           420.56210           420.56210           101.96462            36.86712
          2670.71440          -999.25000          -999.25000           211.49890           211.49890           425.56146           425.56146           107.70375            36.60739
          2670.86680          -999.25000          -999.25000           208.61873           208.61873           421.37488           421.37488           112.83797            35.72409
          2671.01920             0.60352          -999.25000           202.89088           202.89088           422.01581           422.01581           114.13621            34.89849
          2671.17160             0.56579          -999.25000           212.72577           212.72577           421.57449           421.57449           109.91461            36.34277
          2671.32400          -999.25000          -999.25000           218.49739           218.49739           413.68985           413.68985           113.04625            39.86991
          2671.47640          -999.25000          -999.25000           231.21321           231.21321           401.72174           401.72174           112.28806            46.24026
          2671.62880          -999.25000          -999.25000           237.23088           237.23088           408.12650           408.12650           106.81898            50.91344
          2671.78120          -999.25000          -999.25000           245.98927           245.98927           419.58932           419.58932           104.84665            52.25073
          2671.93360          -999.25000          -999.25000           250.16907           250.16907           447.69394           447.69394           104.43235            49.94040
          2672.08600          -999.25000          -999.25000           239.81721           239.81721           465.06036           465.06036           108.78535            41.92345
          2672.23840          -999.25000          -999.25000           233.52528           233.52528           451.42081           451.42081           111.38710            34.66216
          2672.39080          -999.25000          -999.25000           231.13344           231.13344           431.34543           431.34543           111.49413            33.08935
          2672.54320          -999.25000          -999.25000           226.59047           226.59047           437.29443           437.29443           118.24612            30.69629
          2672.69560          -999.25000             0.90159           227.02550           227.02550           445.84140           445.84140           119.72773            29.12042
          2672.84800          -999.25000             0.93998           218.69014           218.69014           451.96429           451.96429           120.05059            29.15448
          2673.00040          -999.25000             0.95289           221.82791           221.82791           458.23334           458.23334           118.21376            29.84562
          2673.15280          -999.25000          -999.25000           223.73178           223.73178           457.12326           457.12326           115.16788            35.38315
          2673.30520          -999.25000          -999.25000           227.03668           227.03668           446.72028           446.72028           116.65868            41.21571
          2673.45760          -999.25000          -999.25000           231.99835           231.99835           441.29468           441.29468           122.07494            42.59999
          2673.61000          -999.25000          -999.25000           220.68442           220.68442           439.96313           439.96313           120.32573            45.98712
          2673.76240          -999.25000          -999.25000           204.93640           204.93640           450.66913           450.66913           110.70422            51.23362
          2673.91480          -999.25000          -999.25000           208.30540           208.30540           449.66592           449.66592           105.75956            53.34401
          2674.06720          -999.25000          -999.25000           215.52425           215.52425           437.43896           437.43896           102.11346            54.67791
          2674.21960          -999.25000          -999.25000           220.41141           220.41141           422.94885           422.94885           103.80978            55.03873
          2674.37200          -999.25000          -999.25000           218.09914           218.09914           411.13559           411.13559           101.04863            55.06149
          2674.52440             0.83875          -999.25000           215.91740           215.91740           405.52118           405.52118            94.85814            54.97443
          2674.67680             0.85827          -999.25000           212.29510           212.29510           406.91992           406.91992            97.93539            50.55221
          2674.82920          -999.25000          -999.25000           212.26949           212.26949           417.65768           417.65768           110.85352            47.30671
          2674.98160          -999.25000          -999.25000           226.66785           226.66785           434.45035           434.45035           124.11327            45.79483
          2675.13400          -999.25000          -999.25000           244.96504           244.96504           447.66196           447.66196           124.10679            48.30489
          2675.28640          -999.25000          -999.25000           249.91295           249.91295           449.70474           449.70474           114.29942            50.35724
          2675.43880             0.81931          -999.25000           240.77643           240.77643           437.00229           437.00229           112.32669            48.95823
          2675.59120          -999.25000          -999.25000           229.50673           229.50673           424.65012           424.65012           121.03358            49.85087
          2675.74360          -999.25000          -999.25000           224.92410           224.92410           420.59027           420.59027           118.74094            54.96095
          2675.89600          -999.25000          -999.25000           218.49051           218.49051           419.33676           419.33676           111.75602            69.83037
          2676.04840          -999.25000          -999.25000           213.05632           213.05632           427.11951           427.11951           115.79957            65.95937
          2676.20080          -999.25000          -999.25000           222.41225           222.41225           428.87283           428.87283           119.65105            56.38533
          2676.35320          -999.25000          -999.25000           223.08467           223.08467           428.19305           428.19305           116.40417            57.27914
          2676.50560             0.85932          -999.25000           214.47176           214.47176           415.52658           415.52658           109.72106            61.83329
          2676.65800             0.84908          -999.25000           208.72676           208.72676           412.76401           412.76401           106.40764            79.48329
          2676.81040             0.81651          -999.25000           206.00272           206.00272           425.75366           425.75366           112.41811            52.31985
          2676.96280          -999.25000          -999.25000           215.26064           215.26064           442.97556           442.97556           120.53538            19.47429
          2677.11520          -999.25000          -999.25000           238.60741           238.60741           450.60574           450.60574           118.85496            16.06722
          2677.26760          -999.25000          -999.25000           234.79456           234.79456           441.44016           441.44016           114.31668            15.07407
          2677.42000          -999.25000          -999.25000           233.56509           233.56509           423.55679           423.55679           117.67681            25.04276
          2677.57240          -999.25000          -999.25000           235.49049           235.49049           413.11084           413.11084           121.26760            34.00402
          2677.72480          -999.25000          -999.25000           236.99663           236.99663           408.97470           408.97470           120.91407            34.44195
          2677.87720          -999.25000          -999.25000           243.59669           243.59669           427.76395           427.76395           119.91381            35.38377
          2678.02960          -999.25000          -999.25000           251.93558           251.93558           455.70535           455.70535           122.96106            42.13419
          2678.18200          -999.25000          -999.25000           257.81479           257.81479           470.22116           470.22116           128.95049            44.54199
          2678.33440          -999.25000          -999.25000           250.32251           250.32251           469.29974           469.29974           129.42639            46.13518
          2678.48680          -999.25000          -999.25000           237.53845           237.53845           461.72971           461.72971           132.34480            51.73986
          2678.63920          -999.25000          -999.25000           234.50638           234.50638           449.79105           449.79105           134.39262            65.78085
          2678.79160          -999.25000          -999.25000           231.03671           231.03671           441.74936           441.74936           138.17665            82.06239
          2678.94400          -999.25000          -999.25000           224.71933           224.71933           449.65900           449.65900           141.02676            92.62661
          2679.09640          -999.25000          -999.25000           213.73917           213.73917           461.60178           461.60178           135.42488            98.28093
          2679.24880             0.77158          -999.25000           214.72192           214.72192           458.35284           458.35284           136.84294            98.18002
          2679.40120             0.77487          -999.25000           225.64197           225.64197           456.06805           456.06805           132.99303            96.56258
          2679.55360             0.80205          -999.25000           247.42908           247.42908           460.58652           460.58652           131.27737            96.61903
          2679.70600             0.86075          -999.25000           248.76080           248.76080           459.23798           459.23798           139.31650            93.68700
          2679.85840          -999.25000          -999.25000           234.06372           234.06372           448.65472           448.65472           146.22884            91.26833
          2680.01080          -999.25000          -999.25000           242.26778           242.26778           450.62732           450.62732           151.47336            90.17410
          2680.16320          -999.25000          -999.25000           252.17467           252.17467           453.03314           453.03314           141.49297            86.04047
          2680.31560             0.82844          -999.25000           244.50163           244.50163           454.36438           454.36438           125.31947            87.30116
          2680.46800             0.81571             0.90307           246.40773           246.40773           453.41205           453.41205           126.54631            90.41174
          2680.62040             0.81348             0.83741           247.82919           247.82919           443.85114           443.85114           143.75780            94.80939
          2680.77280          -999.25000             0.80157           251.44083           251.44083           430.22064           430.22064           154.81969            94.04573
          2680.92520          -999.25000             0.86281           241.35114           241.35114           429.32962           429.32962           153.93712            86.11560
          2681.07760          -999.25000             0.85489           240.97353           240.97353           428.97345           428.97345           155.64551            82.20579
          2681.23000          -999.25000             0.91551           247.02040           247.02040           448.20724           448.20724           161.08031            86.39790
          2681.38240          -999.25000             0.94710           246.40654           246.40654           469.50122           469.50122           166.43144            97.37578
          2681.53480          -999.25000             0.94110           246.00963           246.00963           467.92249           467.92249           163.40045           105.09750
          2681.68720          -999.25000             0.93022           252.53294           252.53294           457.67963           457.67963           159.56616           104.77675
          2681.83960          -999.25000             0.93237           254.66794           254.66794           447.63361           447.63361           155.58444           100.49535
          2681.99200          -999.25000          -999.25000           243.43732           243.43732           443.32434           443.32434           152.38896            97.02406
          2682.14440          -999.25000          -999.25000           232.53871           232.53871           435.48135           435.48135           154.55362            97.98947
          2682.29680          -999.25000          -999.25000           230.98401           230.98401           431.53009           431.53009           145.46893            99.11222
          2682.44920             0.59516          -999.25000           241.56766           241.56766           441.55420           441.55420           128.36235            85.49034
          2682.60160             0.65977          -999.25000           238.39229           238.39229           445.17358           445.17358           125.81254            42.99380
          2682.75400             0.66129          -999.25000           238.37602           238.37602           430.89114           430.89114           127.36638            16.62238
          2682.90640             0.76146          -999.25000           240.07979           240.07979           420.25049           420.25049           130.78918            14.63612
          2683.05880             0.90175          -999.25000           239.24893           239.24893           413.23331           413.23331           130.38274            19.26655
          2683.21120             0.93064          -999.25000           237.59128           237.59128           415.77286           415.77286           123.55511            30.91540
          2683.36360             0.92017             0.87865           235.34622           235.34622           430.66299           430.66299           120.92663            43.83086
          2683.51600             0.87048             0.92224           237.05948           237.05948           441.13406           441.13406           130.64026            55.31591
          2683.66840             0.85933             0.92575           242.47050           242.47050           451.83304           451.83304           142.00157            62.52784
          2683.82080             0.81938             0.91325           247.34396           247.34396           460.58005           460.58005           144.07384            67.12318
          2683.97320             0.77847             0.91516           244.56825           244.56825           462.09460           462.09460           143.47417            68.72094
          2684.12560             0.81734          -999.25000           239.23663           239.23663           465.29498           465.29498           143.11922            67.60373
          2684.27800             0.85074          -999.25000           239.81326           239.81326           464.63129           464.63129           151.88730            65.02713
          2684.43040             0.85159          -999.25000           245.21306           245.21306           459.77719           459.77719           149.30635            64.65060
          2684.58280             0.78336             0.92121           244.42812           244.42812           466.44333           466.44333           137.32314            62.87513
          2684.73520             0.78956             0.91384           247.19040           247.19040           476.20084           476.20084           138.96576            62.23376
          2684.88760             0.77067             0.89399           250.29610           250.29610           475.02286           475.02286           139.86987            65.38345
          2685.04000             0.81626             0.90053           250.60660           250.60660           464.01468           464.01468           139.13911            69.68055
          2685.19240             0.80912             0.93936           245.65004           245.65004           451.45224           451.45224           142.53857            73.56342
          2685.34480             0.81673             0.93946           240.50183           240.50183           448.06186           448.06186           139.09219            74.74093
          2685.49720             0.81379             0.94085           244.56798           244.56798           444.67374           444.67374           137.13557            75.41078
          2685.64960             0.88848             0.93911           243.96823           243.96823           440.97028           440.97028           139.96645            75.77777
          2685.80200             0.88929             0.92679           241.82945           241.82945           442.89050           442.89050           136.95668            77.22405
          2685.95440             0.86378             0.93364           244.21950           244.21950           454.14383           454.14383           134.98865            75.07131
          2686.10680             0.86893             0.92582           241.33521           241.33521           460.47327           460.47327           139.31683            75.85929
          2686.25920             0.85824             0.91431           242.80295           242.80295           469.59589           469.59589           140.92552            76.55563
          2686.41160             0.86171             0.93038           245.56818           245.56818           476.63303           476.63303           137.77188            77.64996
          2686.56400          -999.25000             0.91536           242.15277           242.15277           470.65268           470.65268           139.77090            80.52954
          2686.71640          -999.25000          -999.25000           232.21660           232.21660           461.46829           461.46829           143.34698            77.27551
          2686.86880          -999.25000          -999.25000           235.08945           235.08945           455.34592           455.34592           141.36981            75.15240
          2687.02120             0.75928          -999.25000           235.55232           235.55232           456.70828           456.70828           138.33275            74.73110
          2687.17360             0.76658          -999.25000           239.62987           239.62987           461.83441           461.83441           141.68634            72.01712
          2687.32600             0.85374          -999.25000           240.97890           240.97890           463.76895           463.76895           146.53485            72.68610
          2687.47840             0.84939          -999.25000           243.82208           243.82208           465.35504           465.35504           147.28255            73.79685
          2687.63080             0.89295          -999.25000           246.59589           246.59589           463.77246           463.77246           152.00209            76.68734
          2687.78320             0.91750             0.91215           238.79759           238.79759           465.50000           465.50000           157.72090            82.01768
          2687.93560             0.90572             0.92589           234.84552           234.84552           463.67035           463.67035           153.78688            87.08237
