DEPTH,SWOB,STOR,RPM,SPPA,SMSE,TFLO,ECD,Formation,ROP5
5554.748,11.4729,35.6309,175,27540.28,97.8707,3640.393,1492.226,Whiterose Formation,5.7679
5555.0723,10.5269,37.6511,176,27567.31,81.8968,3636.797,1492.11,Whiterose Formation,15.0679
5555.3677,9.465,36.0919,176,27379.56,91.1206,3629.604,1491.781,Whiterose Formation,15.4221
5555.5703,8.4138,35.5631,177,27299.79,97.3577,3614.311,1491.932,Whiterose Formation,15.2105
5555.7725,8.8035,32.8515,176,27437.13,131.5213,3615.22,1491.859,Whiterose Formation,15.401
5555.9521,8.107,34.9123,177,27456.99,136.879,3617.907,1492.018,Whiterose Formation,14.9248
5556.23,9.9326,34.4378,175,27476.23,92.1348,3637.705,1491.473,Whiterose Formation,14.9971
5556.7476,13.9888,39.6306,179,27463.47,47.417,3614.311,1492.627,Whiterose Formation,17.0144
5557.1357,12.6294,38.8442,176,27459.54,77.1019,3642.172,1492.264,Whiterose Formation,19.1287
5557.3398,7.4924,34.8581,175,27077.02,70.4507,3600.835,1492.191,Whiterose Formation,20.5308
5557.7056,9.5903,35.0072,177,27047.37,105.123,3590.955,1491.391,Whiterose Formation,21.9313
5558.2285,12.2419,38.0171,174,27039.45,52.3422,3601.744,1491.65,Whiterose Formation,21.7714
5558.5249,11.1574,35.1292,174,27161,82.0907,3601.744,1491.766,Whiterose Formation,21.7933
5558.8906,12.3806,37.746,175,27264.08,72.4158,3616.128,1491.858,Whiterose Formation,23.3377
5559.2876,11.0632,36.9596,173,27251.32,66.3489,3614.311,1491.27,Whiterose Formation,23.7776
5559.4849,8.3755,34.3022,176,27195.47,91.8594,3617.037,1491.422,Whiterose Formation,21.0429
5560.4854,18.8287,44.7962,176,27162.24,53.4911,3607.119,1492.624,Whiterose Formation,32.893
5560.9683,15.8295,43.3455,174,27169.41,47.2248,3618.816,1492.004,Whiterose Formation,41.9868
5561.3184,10.9518,40.2136,176,27246.08,76.1914,3617.037,1490.763,Whiterose Formation,30.7172
5561.7251,10.1838,38.3561,174,27156.38,61.733,3603.523,1491.062,Whiterose Formation,26.7598
5562.0664,11.3576,36.1326,172,27147.35,74.3468,3584.671,1491.385,Whiterose Formation,24.0542
5562.3647,11.9701,35.6173,173,27033.86,82.3362,3599.927,1491.724,Whiterose Formation,21.7201
5563.1484,23.1463,39.2103,175,27074.26,36.8565,3608.936,1492.11,Whiterose Formation,28.9054
5564.04,28.8984,51.0737,175,27109.43,33.8567,3602.652,1493.348,Whiterose Formation,52.608
5564.2813,15.0571,46.03,174,27109.01,122.2144,3601.744,1493.707,Whiterose Formation,38.232
5564.5039,13.1698,36.5935,174,27226.91,126.9918,3626.008,1492.289,Whiterose Formation,30.0745
5564.6733,6.7493,36.7698,173,27244.56,137.2534,3609.844,1492.674,Whiterose Formation,21.5048
5564.9639,5.9161,35.9834,172,27221.26,113.7127,3620.633,1491.901,Whiterose Formation,19.9987
5565.2124,6.7385,34.6683,122,27366.53,41.8197,3618.816,1486.019,Whiterose Formation,18.1593
5565.6426,11.1591,35.0072,170,27914.46,72.3222,3652.09,1493.438,Whiterose Formation,16.5401
5566.2207,18.2116,37.6511,168,27915.49,41.8662,3642.172,1493.451,Whiterose Formation,21.5464
5566.9087,22.4636,42.1117,169,27931.56,41.1496,3648.494,1493.201,Whiterose Formation,34.3835
5567.2983,22.7777,38.79,167,27938.25,69.3522,3653.869,1492.838,Whiterose Formation,33.6319
5567.6978,18.4532,45.3521,167,27931.42,84.0317,3663.749,1495.142,Whiterose Formation,30.0753
5568.2056,16.4083,42.993,170,28019.81,28.5202,3657.465,1493.845,Whiterose Formation,27.7353
5569.0693,19.4097,45.1894,169,27930.18,39.8262,3659.282,1495.534,Whiterose Formation,40.4065
5569.7739,18.2846,43.9963,169,27912.67,39.4791,3657.465,1496.167,Whiterose Formation,47.7623
5570.0508,10.0666,41.8134,178,27936.45,57.3659,3662.878,1491.839,Whiterose Formation,34.3846
5570.7803,16.3023,44.2946,183,27914.12,43.3725,3659.282,1502.03,Whiterose Formation,32.7815
5571.2378,17.798,49.2162,159,27570.41,39.8423,3652.09,1493.187,Whiterose Formation,24.9797
5571.606,10.9315,33.4616,166,22826.33,115.185,3110.965,1487.493,Whiterose Formation,24.2755
5571.9204,10.1492,37.2308,167,22611.29,81.5907,3189.172,1485.822,Whiterose Formation,21.3394
5572.6377,14.5164,43.1557,165,21024.67,28.9821,3222.408,1484.006,Whiterose Formation,20.8718
5573.0366,15.1043,38.1392,170,27728.78,78.8401,3664.657,1494.533,Whiterose Formation,30.0734
5573.4614,19.0763,44.5115,157,28088.83,70.6315,3686.234,1500.825,Whiterose Formation,30.9511
5573.7813,19.618,39.2374,172,28413.78,66.1034,3701.527,1491.149,Whiterose Formation,28.0358
5573.8115,17.7693,37.9493,165,28366.06,29.9001,3693.427,1488.915,Whiterose Formation,20.3605
5574.2983,20.2331,41.6779,166,28418.81,63.8561,3694.335,1493.851,Whiterose Formation,19.7436
5575.0972,21.3852,51.6431,157,28215.21,51.8021,3700.619,1488.67,Whiterose Formation,25.3081
5575.3301,18.112,40.9999,166,28234.45,74.509,3707.811,1497.473,Whiterose Formation,29.5879
5575.7715,19.017,38.4781,168,28372.27,53.5461,3690.739,1494.201,Whiterose Formation,30.2615
5576.1968,19.8695,39.4272,167,28346.48,55.7617,3690.739,1493.601,Whiterose Formation,25.8615
5576.6738,23.5303,38.9255,169,28378.34,56.6747,3693.427,1493.204,Whiterose Formation,23.7671
5577.1606,24.6905,39.4543,167,28379.1,58.3771,3694.335,1493.47,Whiterose Formation,28.4052
5577.5127,23.0476,40.661,167,28423.57,62.4329,3692.518,1494.007,Whiterose Formation,25.9682
5578.0928,24.3571,45.3521,167,28421.43,56.2464,3694.335,1493.573,Whiterose Formation,27.9789
5578.6763,23.4851,45.6911,167,28431.98,50.6347,3704.215,1493.359,Whiterose Formation,30.7239
5579.3838,23.2723,45.2979,168,28293.81,50.9297,3679.042,1493.1,Whiterose Formation,38.8487
5580.1396,22.6014,45.9758,168,28196.59,39.5986,3671.85,1493.488,Whiterose Formation,42.7571
5580.8682,22.4258,45.0538,167,28145.98,46.7981,3681.729,1493.442,Whiterose Formation,44.5463
5581.5615,24.3794,40.7423,170,28219.28,50.994,3681.729,1494.074,Whiterose Formation,43.6264
5582.0186,24.1551,42.4507,169,28176.94,63.0636,3682.638,1493.906,Whiterose Formation,36.1086
5582.5322,22.6907,43.4675,168,28177.98,62.4975,3673.667,1493.274,Whiterose Formation,32.1987
5583.2051,23.1723,44.864,167,27951.28,47.3813,3654.777,1493.691,Whiterose Formation,33.6853
5583.7104,20.6034,42.8574,167,27694.52,67.4104,3634.98,1493.283,Whiterose Formation,35.1013
5584.4312,22.9128,43.3048,168,27683.76,24.4957,3642.172,1493.683,Whiterose Formation,37.2489
5584.7129,20.6542,36.7833,165,27667.7,81.2396,3631.384,1492.692,Whiterose Formation,31.2758
5585.1309,25.4443,34.831,167,27654.39,68.4087,3635.888,1492.316,Whiterose Formation,28.6188
5585.2988,21.4078,42.6134,168,27668.66,48.6464,3619.724,1492.697,Whiterose Formation,23.3309
5585.8721,19.3129,41.2169,166,27606.4,50.6678,3635.888,1494.702,Whiterose Formation,22.9288
5586.0835,15.2016,36.6342,167,27611.78,100.3151,3631.421,1492.851,Whiterose Formation,19.6573
5586.6758,17.9595,40.539,168,27715.06,51.3608,3627.825,1493.297,Whiterose Formation,23.112
5587.063,15.2146,39.2916,166,27640.25,77.4836,3629.604,1493.375,Whiterose Formation,25.6241
5587.4531,12.603,39.034,168,27635.15,68.1183,3636.797,1493.453,Whiterose Formation,24.0321
5587.7471,9.1043,37.1087,168,27618.33,87.024,3630.513,1492.679,Whiterose Formation,24.1828
5588.6118,18.3151,40.9457,168,27644.18,26.9672,3638.576,1493.245,Whiterose Formation,32.1339
5589.2026,17.6268,41.4338,169,27634.95,31.7867,3634.109,1493.69,Whiterose Formation,39.9158
5589.5425,13.598,38.8171,168,27638.81,113.7942,3615.22,1492.678,Whiterose Formation,32.6356
5589.9873,13.0077,38.8577,169,27683.83,64.2472,3632.292,1493.621,Whiterose Formation,28.4386
5590.8159,19.7902,40.9864,168,27648.25,45.4294,3640.393,1493.534,Whiterose Formation,34.3272
5591.1094,15.9543,38.2341,169,27697.21,88.8725,3632.292,1493.425,Whiterose Formation,32.4852
5591.9912,24.2319,42.0846,169,27707.06,19.2841,3627.825,1493.541,Whiterose Formation,35.9624
5592.8657,24.2849,50.8025,170,27702.72,46.1057,3626.917,1502.065,Whiterose Formation,60.9175
5593.1411,15.9209,43.2642,169,27722.99,107.2969,3634.98,1497.758,Whiterose Formation,37.761
5593.6836,22.0243,40.2136,169,27679.55,64.3095,3628.696,1494.459,Whiterose Formation,31.6828
5593.9443,8.9231,39.0611,160,27293.24,139.3869,3620.633,1495.91,Whiterose Formation,21.1689
5594.0454,6.0847,33.6107,168,27290.62,181.3972,3601.744,1490.121,Whiterose Formation,17.3869
5594.1187,4.3303,32.5803,166,27327.51,181.2377,3608.936,1489.652,Whiterose Formation,13.6163
5594.3794,5.8233,34.614,168,27326.89,157.0763,3601.744,1490.218,Whiterose Formation,13.3786
5594.6226,6.8515,34.1666,167,27322.34,109.1354,3603.523,1490.571,Whiterose Formation,12.7589
5595.0527,7.9752,39.4272,169,27344.81,56.7685,3601.744,1490.41,Whiterose Formation,12.9186
5595.3384,7.2242,36.363,169,27429.76,72.0497,3606.248,1490.304,Whiterose Formation,13.9843
5595.6719,8.1102,36.4037,166,27796.84,74.5484,3646.677,1491.064,Whiterose Formation,19.316
5596.3701,14.3655,40.3356,168,24500.18,36.0369,3270.066,1488.815,Whiterose Formation,26.2073
5596.7773,13.1772,40.6068,169,20532.72,77.0676,3083.975,1482.695,Whiterose Formation,26.4655
5597.2119,12.1758,41.7863,168,21040.52,63.4961,3225.133,1485.628,Whiterose Formation,30.7151
5597.96,19.4393,43.2913,168,20859.19,31.0394,3171.191,1484.024,Whiterose Formation,31.4346
5598.2954,15.2654,41.8541,167,27140.25,66.2837,3590.955,1491.411,Whiterose Formation,30.7833
5598.7803,15.2126,41.2847,167,27643.36,34.8606,3634.109,1491.672,Whiterose Formation,30.9186
5599.144,13.0128,40.5796,167,27676.93,85.971,3640.393,1491.536,Whiterose Formation,27.2014
5599.5742,13.2007,40.2136,168,27721.4,67.099,3636.797,1491.596,Whiterose Formation,23.867
5600.1655,16.5754,39.4136,166,27766.91,59.1335,3629.604,1491.154,Whiterose Formation,26.5116
5600.9761,20.3956,44.7827,168,27693,34.488,3634.98,1492.175,Whiterose Formation,40.4796
5602.0244,23.683,49.6365,168,27698.86,37.8522,3630.513,1493.547,Whiterose Formation,57.1041
5602.5444,17.9188,45.8809,169,27708.51,60.1851,3638.576,1494.897,Whiterose Formation,49.2808
5602.9941,13.3214,42.7083,168,27780.42,77.4638,3632.292,1494.286,Whiterose Formation,34.8552
5603.4639,12.3814,40.0915,167,27811.24,75.4646,3634.109,1495.434,Whiterose Formation,28.4949
5604.0732,13.0604,42.8303,168,27832.96,56.348,3626.008,1496.528,Whiterose Formation,30.1269
5604.7725,15.9814,44.3353,168,27858.96,50.1146,3631.421,1506.191,Whiterose Formation,33.4463
5605.1758,7.3147,37.7324,167,27718.79,84.8327,3625.1,1494.127,Whiterose Formation,30.3869
5606.0439,16.3792,42.3151,166,27725.4,28.5002,3630.513,1493.359,Whiterose Formation,35.5758
5606.7563,16.9761,45.1759,167,27730.92,51.4469,3633.2,1495.073,Whiterose Formation,46.2707
5607.2676,16.3623,41.244,168,27686.66,56.6171,3627.825,1494.22,Whiterose Formation,39.8977
5608.0688,21.2106,48.579,168,27720.3,47.5813,3641.301,1494.137,Whiterose Formation,38.7256
5608.582,15.456,44.9589,169,27544.76,62.7396,3607.119,1495.045,Whiterose Formation,36.5678
5609.4912,19.2118,46.952,168,22565.58,36.5438,3430.075,1488.311,Whiterose Formation,42.0414
5609.8354,14.1738,41.7592,169,22566.06,94.315,3288.047,1489.503,Whiterose Formation,35.3124
5610.4761,17.332,41.949,168,21238.89,47.8179,3156.806,1485.737,Whiterose Formation,34.8551
5610.9795,14.1172,43.4811,168,19268.36,57.5074,3056.115,1484.666,Whiterose Formation,36.686
5611.5591,15.9538,45.4335,169,25088.99,52.3756,3308.715,1493.696,Whiterose Formation,35.5487
5611.9463,13.2166,42.1117,167,27249.12,94.1381,3598.148,1493.99,Whiterose Formation,29.0133
5612.5376,16.3554,43.2913,169,27602.2,47.0819,3609.844,1493.105,Whiterose Formation,29.3181
5612.8906,13.6075,38.8577,167,27574.34,78.0768,3634.109,1493.632,Whiterose Formation,26.4637
5613.356,12.6762,41.6236,167,27567.79,76.4041,3627.825,1494.776,Whiterose Formation,29.2689
5613.8203,12.463,41.5287,167,27624.12,49.8745,3617.907,1494.16,Whiterose Formation,26.8825
5614.0083,8.8193,37.6917,170,26976.29,65.8558,3566.691,1494.088,Whiterose Formation,23.3614
5614.1396,3.6363,34.9394,168,26946.02,121.3957,3568.47,1494.699,Whiterose Formation,21.1087
5614.8774,13.8886,37.9222,169,27223.6,45.793,3590.955,1493.979,Whiterose Formation,22.4997
5615.6489,18.7053,43.4946,168,26891.9,34.4062,3568.47,1495.445,Whiterose Formation,36.3973
5616.1953,15.9535,45.0674,168,26905.27,62.3438,3555.902,1495.897,Whiterose Formation,38.8035
5616.8232,16.3782,45.9758,168,26889.21,51.9159,3558.59,1498.957,Whiterose Formation,36.9728
5617.0962,11.1009,40.5254,164,26837.22,92.8243,3553.215,1496.434,Whiterose Formation,29.2908
5617.8794,16.4843,41.7592,169,26859.15,28.4982,3557.682,1495.916,Whiterose Formation,32.9514
5618.4624,15.2297,44.1997,167,26809.99,52.2599,3573.883,1497.452,Whiterose Formation,39.5555
5619.3408,19.2623,48.0095,168,26834.33,40.8289,3555.902,1499.315,Whiterose Formation,45.3474
5620.0425,20.6627,45.5284,126,26877.49,37.1363,3547.802,1503.441,Whiterose Formation,44.1744
5620.8145,23.0765,41.5016,164,26582.12,19.9459,3526.225,1492.821,Whiterose Formation,35.3682
5621.1973,8.8095,37.8951,167,26489.52,47.2227,3532.547,1493.993,Whiterose Formation,34.9756
5621.6094,9.4104,39.9288,168,26561.22,72.9869,3536.105,1494.934,Whiterose Formation,30.8807
5622.1855,16.682,43.1692,128,26607.49,37.7043,3531.638,1490.102,Whiterose Formation,36.184
5622.5967,13.0362,37.529,161,28180.39,33.2282,3664.657,1491.044,Whiterose Formation,32.3034
5623.1836,16.6037,37.5562,162,28201.7,40.9918,3662.878,1491.479,Whiterose Formation,35.8783
5623.7666,22.2004,37.4884,160,28288.91,46.9115,3662.878,1490.599,Whiterose Formation,36.272
5624.3208,22.2814,41.3525,161,28240.72,50.3656,3656.557,1492.583,Whiterose Formation,34.8064
5625.0112,22.4397,44.5657,161,28223.96,43.971,3655.686,1491.442,Whiterose Formation,36.3769
5625.6597,21.4045,44.9996,162,28138.2,45.5279,3660.153,1492.731,Whiterose Formation,39.2236
5626.4775,22.0231,46.2605,162,28130.89,38.0825,3648.494,1493.078,Whiterose Formation,43.8821
5627.2627,22.7765,46.4368,162,28633.38,40.9393,3682.638,1493.217,Whiterose Formation,49.2225
5627.6079,18.5496,40.7966,161,22877.01,79.7045,3365.345,1484.97,Whiterose Formation,35.8377
5628.0938,15.244,43.1964,161,21707.87,61.1293,3273.662,1484.567,Whiterose Formation,31.4181
5628.603,12.6877,41.6236,162,22914.86,57.3422,3256.59,1490.074,Whiterose Formation,28.239
5628.9858,12.8746,37.8951,160,23835.8,73.8645,3158.585,1488.831,Whiterose Formation,26.4377
5629.3555,13.6807,39.6984,160,28014.23,73.3058,3654.777,1493.294,Whiterose Formation,25.9547
5629.8838,16.5393,39.7933,161,28371.24,45.8537,3673.667,1493.531,Whiterose Formation,25.7818
5630.459,16.2106,41.3525,160,28475.69,43.4658,3688.013,1494.407,Whiterose Formation,29.4881
5631.2324,19.6239,44.7013,159,28505.41,40.093,3677.263,1495.426,Whiterose Formation,40.6344
5631.8169,16.7432,43.9692,160,28558.64,64.3439,3668.253,1494.983,Whiterose Formation,40.4082
5632.7515,21.6953,48.5518,161,28505.62,37.4739,3684.455,1496.158,Whiterose Formation,45.1741
5633.4644,21.8209,47.7112,159,28514.23,42.1453,3668.253,1496.541,Whiterose Formation,50.2336
5633.8208,15.3484,43.5624,151,28151.78,83.1246,3642.172,1505.163,Whiterose Formation,37.1857
5633.835,8.8701,37.285,158,27766.63,75.2439,3631.421,1495.304,Whiterose Formation,25.6883
5634.731,18.1585,42.6269,158,27870.2,25.4374,3631.421,1494.305,Whiterose Formation,27.225
5635.2266,14.1078,42.4778,162,27935.42,63.3413,3624.229,1496.303,Whiterose Formation,28.8149
5635.9326,18.2945,44.6878,159,27919.77,42.6409,3639.484,1496.908,Whiterose Formation,40.3757
5636.4897,19.6569,46.2741,147,27986.85,61.8452,3619.724,1492.098,Whiterose Formation,33.6691
5636.8008,19.6222,36.3902,169,27913.91,73.8705,3651.181,1502.044,Whiterose Formation,31.1446
5637.1704,20.639,47.779,169,27866.54,52.6505,3636.797,1490.087,Whiterose Formation,30.7854
5637.3062,10.636,39.9017,149,27814.62,166.597,3643.081,1500.536,Whiterose Formation,21.8817
5637.7026,8.5335,34.1531,157,27844.89,38.4409,3622.412,1493.384,Whiterose Formation,16.4134
5638.3232,18.3184,37.6782,157,27867.23,37.5129,3627.825,1493.583,Whiterose Formation,18.2313
5638.8779,20.0491,46.2876,156,27838.48,52.4657,3622.412,1495.776,Whiterose Formation,23.1173
5639.5537,20.3806,46.3419,162,27857.23,44.6779,3634.109,1495.516,Whiterose Formation,35.6494
5640.2129,21.1889,44.2132,160,27935.97,46.1367,3634.98,1495.918,Whiterose Formation,40.4217
5640.3896,13.1066,39.4136,162,28322.7,111.5893,3660.153,1496.288,Whiterose Formation,30.2733
5640.9629,13.9877,42.3015,161,28095.65,45.6896,3661.97,1495.631,Whiterose Formation,28.8396
5641.4146,11.9304,42.1795,161,23084.96,62.5812,3186.446,1491.305,Whiterose Formation,25.72
5642.0195,12.6598,43.4133,162,23516.02,62.34,3126.258,1493.258,Whiterose Formation,32.6038
5642.5435,12.6356,41.0406,163,25000.39,40.2856,3304.21,1497.864,Whiterose Formation,33.1283
5643.1948,17.5225,46.3825,162,25357.47,42.9014,3340.172,1495.865,Whiterose Formation,33.4175
5643.4194,8.657,36.3766,161,27853.92,89.2981,3633.2,1494.249,Whiterose Formation,29.4337
5644.1104,14.4398,40.9728,161,27861.71,44.4072,3617.907,1495.732,Whiterose Formation,31.4932
5644.7031,20.4009,42.654,160,27905.22,55.2625,3626.917,1494.412,Whiterose Formation,30.6265
5645.1709,15.4451,43.6302,160,27888.81,62.5369,3632.292,1495.979,Whiterose Formation,34.2603
5645.7949,15.8175,42.4913,162,27890.6,53.3695,3617.037,1496.394,Whiterose Formation,32.6948
5646.4165,15.6229,42.7896,162,27913.77,45.9047,3625.1,1496.592,Whiterose Formation,35.141
5647.2407,19.8751,46.152,163,27913.56,39.0851,3638.576,1500.202,Whiterose Formation,43.4902
5647.8501,18.5898,45.2165,164,27932.18,52.9896,3627.825,1497.785,Whiterose Formation,41.6404
5648.4302,17.6303,44.3217,160,27925.49,54.1033,3631.421,1496.909,Whiterose Formation,37.788
5649.0767,18.2411,45.5419,163,27891.02,41.1889,3641.301,1497.75,Whiterose Formation,35.7349
5649.4116,13.5509,42.41,159,27877.78,29.8724,3646.677,1496.966,Whiterose Formation,30.6863
5650.2495,18.405,45.7317,161,27869.3,32.9139,3626.917,1497.517,Whiterose Formation,36.911
5650.8892,14.097,40.8508,181,28266.3,36.7014,3645.768,1497.489,Whiterose Formation,26.1955
5651.0181,2.1643,30.0043,121,28230.31,218.1326,3640.393,1487.409,Whiterose Formation,13.7711
5651.1416,4.3931,30.6822,168,28002.44,331.0041,3634.109,1491.505,Whiterose Formation,12.2188
5651.7393,13.6778,38.573,168,27988.16,45.1044,3646.677,1491.93,Whiterose Formation,11.6459
5652.1372,14.4976,38.1527,168,27994.78,78.2821,3641.301,1491.995,Whiterose Formation,12.4274
5652.5825,11.0389,40.3898,168,27849.37,53.2859,3626.008,1492.914,Whiterose Formation,29.4186
5653.3501,15.857,44.4708,169,27894.39,34.5164,3617.907,1492.838,Whiterose Formation,32.4642
5653.6372,10.6872,40.4305,170,27937.07,77.0383,3634.98,1493.599,Whiterose Formation,28.9513
5654.1816,16.4091,36.4037,168,28354.21,25.8331,3667.345,1493.39,Whiterose Formation,31.5754
5654.6841,14.8739,41.0135,169,28386.54,55.7317,3668.253,1493.633,Whiterose Formation,28.3737
5655.3413,16.7123,43.6709,167,28338,60.2973,3679.95,1494.034,Whiterose Formation,34.2887
5655.8008,11.8857,42.41,169,21817.29,67.3193,3333.888,1485.584,Whiterose Formation,31.9389
5656.3984,15.0296,39.739,169,22065.64,40.2827,3156.806,1489.492,Whiterose Formation,32.2076
5656.9658,15.233,42.5727,169,21233.37,57.2552,3277.258,1485.793,Whiterose Formation,32.208
5657.6436,19.476,45.2979,169,24666.75,33.5484,3248.489,1493.369,Whiterose Formation,36.456
5658.0356,15.8817,42.5049,169,27906.81,82.6498,3640.393,1494.959,Whiterose Formation,32.6771
5658.6821,21.7234,37.5697,169,27952.38,33.0822,3628.696,1493.841,Whiterose Formation,34.2397
5658.9839,14.7083,42.4507,169,27938.11,83.0034,3634.98,1495.466,Whiterose Formation,26.6634
5659.4526,12.6759,43.1828,170,27977.48,59.1355,3628.696,1493.98,Whiterose Formation,29.4725
5660.4307,22.2597,48.4027,170,27972.45,26.3991,3623.321,1496.432,Whiterose Formation,38.9152
5660.8521,15.4739,45.0132,169,27753.19,63.7704,3612.532,1499.532,Whiterose Formation,40.2689
5661.7944,21.8715,47.5485,169,27841.1,40.3999,3609.844,1501.126,Whiterose Formation,42.4826
5662.6499,21.4545,52.2397,169,27856.06,33.6514,3612.532,1502.319,Whiterose Formation,68.3844
5663.0054,10.4303,40.9593,167,27672.38,95.1925,3600.835,1497.4,Whiterose Formation,38.0437
5663.6514,13.73,41.6372,166,27747.88,53.3641,3596.331,1498.456,Whiterose Formation,34.2884
5664.2998,16.1702,44.5929,168,27782.08,58.0039,3624.229,1497.771,Whiterose Formation,37.26
5664.584,10.2844,42.288,167,28133.92,79.3745,3653.869,1495.925,Whiterose Formation,33.9392
5664.915,9.5844,39.1154,168,23059.86,104.0029,3440.826,1489.063,Whiterose Formation,26.0198
5665.4634,11.9814,42.3151,167,20901.46,61.1197,3070.499,1488.854,Whiterose Formation,25.284
5666.1724,15.3596,45.4335,166,23119.71,33.239,3067.812,1491.624,Whiterose Formation,31.2571
5666.1875,0.9391,32.6752,167,27759.19,23.4545,3633.2,1494.875,Whiterose Formation,16.7783
5667.125,14.1594,43.8878,169,27743.47,23.3583,3616.128,1496.252,Whiterose Formation,18.925
5667.4844,9.5964,42.3015,167,27652.53,81.4807,3611.624,1496.115,Whiterose Formation,17.1247
5667.8765,8.9668,38.8849,167,27638.19,78.265,3601.744,1495.747,Whiterose Formation,32.0887
5668.3682,11.1479,39.4272,168,27651.77,66.2677,3616.128,1495.558,Whiterose Formation,27.3826
5669.0122,17.8823,39.0747,169,27685.62,42.0859,3607.119,1494.877,Whiterose Formation,29.836
5669.4287,13.812,42.7625,169,27651.42,83.7585,3617.037,1497.321,Whiterose Formation,31.5583
5669.8647,13.5483,45.0538,167,27626.81,59.6702,3597.239,1496.937,Whiterose Formation,28.6791
5670.2725,10.9477,39.6441,167,27685.83,58.5992,3608.936,1495.262,Whiterose Formation,27.2189
5670.6782,9.1819,40.3085,169,27678.73,71.5443,3606.248,1495.323,Whiterose Formation,24.4736
5671.4956,16.854,45.7453,169,27681.9,25.1561,3610.715,1495.877,Whiterose Formation,34.5725
5671.98,14.3334,41.3253,166,27678.93,55.2213,3621.504,1497.425,Whiterose Formation,34.9492
5672.332,9.4884,39.2374,169,27700.86,88.5683,3608.936,1497.724,Whiterose Formation,32.7213
5672.7227,10.7091,38.7493,167,27669.42,74.3785,3614.311,1495.405,Whiterose Formation,26.827
5672.9858,8.8289,38.4374,167,27665.28,72.0235,3602.652,1495.304,Whiterose Formation,24.1289
5673.2583,8.4305,38.3425,167,27616.26,119.0795,3612.532,1494.549,Whiterose Formation,20.9982
5673.3462,4.0449,36.4851,170,27604.75,115.3193,3607.119,1494.298,Whiterose Formation,17.4159
5674.313,17.0692,45.9351,167,27628.46,36.121,3600.835,1495.661,Whiterose Formation,23.6141
5674.7314,13.3775,42.6134,168,27661.9,63.5404,3606.248,1495.501,Whiterose Formation,29.7333
5675.4165,16.3416,43.0743,167,27673.69,30.6417,3608.028,1495.887,Whiterose Formation,37.8546
5676.0493,16.1634,44.7556,168,27691.69,48.6913,3621.504,1496.511,Whiterose Formation,35.1149
5676.395,12.4875,41.7728,170,27638.94,89.165,3603.523,1500.059,Whiterose Formation,33.5429
5677.4209,20.7032,48.7959,168,27687.14,25.8994,3608.936,1497.715,Whiterose Formation,44.5943
5677.9482,17.8671,45.1487,167,27707.75,45.551,3617.037,1497.296,Whiterose Formation,46.7607
5678.5322,12.6767,44.2539,169,27704.1,62.3163,3608.028,1497.937,Whiterose Formation,32.0404
5678.9272,12.733,42.2744,169,27669.42,54.4221,3611.624,1496.269,Whiterose Formation,31.2788
5679.7002,11.4733,42.8439,172,28319.53,40.2627,3661.061,1494.025,Whiterose Formation,30.0489
5680.8457,13.4882,41.949,171,28355.03,34.3235,3662.878,1493.585,Whiterose Formation,16.5667
5681.8169,18.2918,46.4232,174,28326.97,33.5784,3651.181,1494.942,Whiterose Formation,56.2974
5682.5195,17.1366,47.8061,173,28354.55,53.1782,3652.09,1494.887,Whiterose Formation,49.8143
5683.27,18.3259,47.413,172,28682.53,44.3042,3703.306,1496.545,Whiterose Formation,43.7832
5684.0122,17.2291,46.9791,170,23686.39,45.2251,3496.585,1490.206,Whiterose Formation,43.7731
5684.6753,16.901,45.0267,173,23029.87,48.6351,3383.326,1493.41,Whiterose Formation,42.456
5685.1689,16.8761,42.1253,173,28116.13,71.3053,3654.777,1499.055,Whiterose Formation,36.8498
5685.7197,15.9246,43.8472,173,28879.17,53.9157,3682.638,1500.787,Whiterose Formation,33.8343
5685.9941,10.4186,41.4474,172,28779.96,59.9683,3695.206,1500.681,Whiterose Formation,27.3515
5686.8091,11.6743,45.569,172,23126.6,39.8935,3240.388,1495.182,Whiterose Formation,33.9137
5687.1436,7.3814,39.1967,172,21563.56,87.905,3112.744,1489.221,Whiterose Formation,29.1189
5687.6621,11.792,44.62,175,23230.37,43.376,3378.821,1490.966,Whiterose Formation,35.1683
5688.3662,13.6206,44.2403,173,22664.31,34.0697,3299.706,1495.229,Whiterose Formation,30.862
5689.0229,15.0542,46.2198,167,27731.47,54.5286,3615.22,1505.555,Whiterose Formation,38.415
5689.7363,17.0881,45.203,173,28775.06,47.6289,3682.638,1505.278,Whiterose Formation,42.6193
5690.4326,17.9236,48.3078,174,28829.67,54.3835,3677.263,1509.108,Whiterose Formation,41.4438
5691.2017,19.5031,47.8875,173,28904.75,36.3163,3694.335,1505.573,Whiterose Formation,43.8335
5691.6812,13.1233,40.1729,171,28817.33,77.5424,3689.83,1497.404,Whiterose Formation,37.7714
5692.4375,15.8606,45.6097,173,28425.08,37.7669,3652.09,1496.25,Whiterose Formation,37.953
5693.1016,15.6026,45.6233,172,28362.69,51.9421,3652.09,1496.64,Whiterose Formation,42.7814
5693.7236,15.8668,44.1997,172,28273.68,49.2052,3656.557,1497.047,Whiterose Formation,40.8493
5694.5029,18.484,43.4269,170,28269.88,41.4265,3662.878,1497.177,Whiterose Formation,40.1846
5695.1777,17.4325,46.4097,170,28263.54,44.463,3668.253,1497.563,Whiterose Formation,43.4283
