~Ascii          DEPT                CHRP                CHRS                DTCO                DTRP                DTSM                DTRS              GR_ARC                ROP5
          4401.93920             0.89733          -999.25000           249.12854           249.12854           480.89822           480.89822           147.08809            37.24662
          4402.09160             0.94453             0.95080           247.88132           247.88132           487.45950           487.45950           149.68042            37.66463
          4402.24400             0.93676             0.93732           245.77992           245.77992           491.33401           491.33401           153.63147            37.79890
          4402.39640             0.89354             0.94677           246.85898           246.85898           491.42249           491.42249           154.61971            37.23147
          4402.54880             0.89259             0.94577           247.26605           247.26605           490.47772           490.47772           153.43404            37.67097
          4402.70120             0.91654             0.94691           245.44550           245.44550           490.02658           490.02658           155.59233            39.07568
          4402.85360             0.94292             0.95184           243.45172           243.45172           490.71729           490.71729           160.59099            38.23502
          4403.00600             0.93685             0.95788           242.71057           242.71057           491.52023           491.52023           163.21999            37.17766
          4403.15840             0.90338             0.96133           244.48540           244.48540           492.66034           492.66034           161.56528            34.73809
          4403.31080             0.88452             0.95666           248.29170           248.29170           494.39932           494.39932           158.51576            34.76569
          4403.46320             0.91001             0.95181           248.51662           248.51662           497.93207           497.93207           153.57478            34.67822
          4403.61560             0.90349             0.94250           249.56834           249.56834           501.94437           501.94437           148.38483            35.72127
          4403.76800             0.92261             0.93781           246.93686           246.93686           504.44852           504.44852           145.72684            35.81206
          4403.92040             0.92247             0.93391           244.19191           244.19191           503.70172           503.70172           143.12517            36.89740
          4404.07280             0.90663             0.93379           241.80104           241.80104           500.37787           500.37787           141.60416            35.93005
          4404.22520             0.92684             0.93050           241.47652           241.47652           495.61465           495.61465           143.64220            35.93475
          4404.37760             0.90871             0.92930           246.36478           246.36478           490.67264           490.67264           148.58458            35.50104
          4404.53000             0.91247          -999.25000           248.83076           248.83076           485.83047           485.83047           149.67294            36.91709
          4404.68240             0.91528          -999.25000           249.57632           249.57632           481.05099           481.05099           144.33415            38.89017
          4404.83480             0.90653          -999.25000           246.92418           246.92418           475.75485           475.75485           144.49962            39.89262
          4404.98720             0.90221          -999.25000           245.81865           245.81865           471.85953           471.85953           152.97775            40.67888
          4405.13960             0.90990          -999.25000           243.56400           243.56400           470.21869           470.21869           158.63216            38.40214
          4405.29200             0.86350          -999.25000           244.50719           244.50719           472.09726           472.09726           160.27603            31.19176
          4405.44440             0.89309          -999.25000           247.18423           247.18423           475.21277           475.21277           162.71852            29.65509
          4405.59680             0.90556          -999.25000           250.08102           250.08102           478.64520           478.64520           163.57959            28.31034
          4405.74920             0.92623          -999.25000           251.57619           251.57619           481.44962           481.44962           160.52156            27.72149
          4405.90160             0.90665          -999.25000           252.39905           252.39905           483.59836           483.59836           157.44104            28.24662
          4406.05400             0.86851          -999.25000           253.17194           253.17194           484.81845           484.81845           158.18100            27.00793
          4406.20640             0.87916          -999.25000           253.24963           253.24963           484.80017           484.80017           158.53302            25.82976
          4406.35880             0.90036          -999.25000           251.37845           251.37845           484.15738           484.15738           156.97211            25.36189
          4406.51120             0.95376          -999.25000           253.99844           253.99844           483.53769           483.53769           156.45766            25.52100
          4406.66360             0.92381          -999.25000           254.01001           254.01001           482.63388           482.63388           153.04982            25.49394
          4406.81600             0.85796          -999.25000           254.21007           254.21007           480.90164           480.90164           150.01576            28.53893
          4406.96840             0.88646          -999.25000           251.75954           251.75954           478.42917           478.42917           150.89949            28.73166
          4407.12080             0.90183          -999.25000           250.71291           250.71291           475.95782           475.95782           146.60806            30.13261
          4407.27320             0.90192          -999.25000           247.62923           247.62923           473.60785           473.60785           141.12373            30.08903
          4407.42560             0.91943          -999.25000           246.48038           246.48038           471.41489           471.41489           142.80193            30.66850
          4407.57800             0.88302             0.96064           247.89711           247.89711           470.39139           470.39139           144.82925            31.96500
          4407.73040             0.91180          -999.25000           249.01009           249.01009           471.80804           471.80804           143.97054            33.30449
          4407.88280             0.93316          -999.25000           248.37959           248.37959           473.87448           473.87448           141.64278            33.86491
          4408.03520             0.91542          -999.25000           246.68213           246.68213           475.27411           475.27411           137.35966            33.30633
          4408.18760             0.89615          -999.25000           248.49355           248.49355           473.70837           473.70837           134.15356            34.36106
          4408.34000             0.87604          -999.25000           248.85115           248.85115           470.93195           470.93195           135.54016            36.10112
          4408.49240             0.90752          -999.25000           247.52725           247.52725           467.23499           467.23499           140.11549            37.37929
          4408.64480             0.90413          -999.25000           245.28609           245.28609           463.57275           463.57275           145.06918            38.28538
          4408.79720             0.89872          -999.25000           245.45064           245.45064           460.42120           460.42120           148.69313            39.57452
          4408.94960             0.93027             0.97245           246.72591           246.72591           459.26508           459.26508           145.33528            39.06383
          4409.10200             0.93763             0.96883           245.35942           245.35942           459.64328           459.64328           138.11986            39.12175
          4409.25440             0.92441             0.96404           244.85490           244.85490           463.00931           463.00931           138.36348            39.73712
          4409.40680             0.91892             0.96223           244.18509           244.18509           465.93805           465.93805           144.39700            38.51900
          4409.55920             0.89260             0.95639           243.17665           243.17665           468.31918           468.31918           148.91393            37.61891
          4409.71160             0.88425             0.94847           240.79036           240.79036           468.53827           468.53827           150.90414            36.19286
          4409.86400             0.89924             0.94648           239.78049           239.78049           468.21301           468.21301           150.59169            35.45253
          4410.01640             0.90014             0.94342           242.11180           242.11180           468.72330           468.72330           147.63509            34.64559
          4410.16880             0.86389             0.92096           245.54454           245.54454           470.01266           470.01266           144.00174            34.70612
          4410.32120             0.85453             0.92005           248.05966           248.05966           472.18024           472.18024           141.56076            34.50737
          4410.47360             0.87891             0.94079           248.50052           248.50052           474.17264           474.17264           139.02837            33.59698
          4410.62600             0.88944             0.95020           243.42406           243.42406           475.16382           475.16382           134.89273            32.98890
          4410.77840             0.88603             0.95230           239.35834           239.35834           475.05914           475.05914           133.12851            32.29177
          4410.93080             0.81024             0.95921           242.25232           242.25232           474.87320           474.87320           139.25972            32.67517
          4411.08320             0.74397             0.95669           249.42215           249.42215           473.99988           473.99988           147.36884            33.61939
          4411.23560             0.88803             0.94974           253.52855           253.52855           472.70200           472.70200           147.13312            35.10477
          4411.38800             0.91536             0.94726           250.62080           250.62080           470.90121           470.90121           139.34879            34.80716
          4411.54040             0.87455             0.94387           248.92741           248.92741           469.71045           469.71045           137.33136            34.64940
          4411.69280             0.87046             0.94731           248.69684           248.69684           469.73993           469.73993           149.37866            33.08710
          4411.84520             0.89714             0.93944           249.56799           249.56799           469.92191           469.92191           160.30550            32.70483
          4411.99760             0.87744             0.93180           250.49944           250.49944           469.54880           469.54880           157.99414            31.92324
          4412.15000             0.91955             0.93639           250.12154           250.12154           468.72604           468.72604           152.00568            30.59435
          4412.30240             0.93221             0.93508           246.92896           246.92896           469.28854           469.28854           149.63232            31.76535
          4412.45480             0.89112             0.93115           242.61832           242.61832           471.06631           471.06631           145.78700            31.48971
          4412.60720             0.93518             0.92993           240.82974           240.82974           473.69272           473.69272           138.83444            31.13573
          4412.75960             0.92082             0.94255           244.34883           244.34883           474.73288           474.73288           138.54765            30.83972
          4412.91200             0.90861             0.95236           248.61897           248.61897           474.56653           474.56653           144.87886            31.98318
          4413.06440             0.88723             0.96138           250.48743           250.48743           474.07251           474.07251           144.97845            32.76598
          4413.21680             0.88643             0.96263           250.59241           250.59241           474.02362           474.02362           138.18358            34.85491
          4413.36920             0.81750             0.95834           251.19093           251.19093           474.62582           474.62582           132.42862            35.12105
          4413.52160             0.75626             0.96214           252.23627           252.23627           474.95486           474.95486           129.91142            35.55367
          4413.67400             0.83297             0.97099           249.29578           249.29578           474.14203           474.14203           131.26115            38.48202
          4413.82640             0.87707             0.97493           245.21413           245.21413           473.14746           473.14746           137.68065            36.69178
          4413.97880             0.87466          -999.25000           240.86691           240.86691           473.60818           473.60818           144.76123            34.31865
          4414.13120             0.84349          -999.25000           236.38748           236.38748           476.56216           476.56216           148.26524            32.30828
          4414.28360             0.86505          -999.25000           234.15688           234.15688           481.22107           481.22107           147.49663            31.92780
          4414.43600             0.88874             0.48988           234.22910           234.22910           483.56940           483.56940           141.90865            31.21090
          4414.58840             0.92431             0.40487           239.04530           239.04530           478.80298           478.80298           135.52924            30.51270
          4414.74080             0.84829             0.00000           242.84369           242.84369           471.23343           471.23343           131.74080            30.07550
          4414.89320             0.77406             0.10552           244.82124           244.82124           463.42352           463.42352           132.36847            29.71214
          4415.04560             0.78928             0.86723           241.45808           241.45808           460.85706           460.85706           137.87085            31.18648
          4415.19800             0.86371          -999.25000           234.69812           234.69812           457.50787           457.50787           143.60083            31.18751
          4415.35040             0.80840          -999.25000           231.57823           231.57823           456.18997           456.18997           148.11635            31.54612
          4415.50280             0.85683          -999.25000           231.94408           231.94408           455.99945           455.99945           153.77820            33.83266
          4415.65520             0.86484          -999.25000           236.69897           236.69897           457.12091           457.12091           157.97395            33.97938
          4415.80760             0.81375             0.96100           234.07167           234.07167           457.34683           457.34683           156.52016            34.49502
          4415.96000             0.86517             0.95158           235.79042           235.79042           456.51822           456.51822           149.73096            34.42833
          4416.11240             0.76029             0.94226           235.31862           235.31862           456.93561           456.93561           139.78613            34.08555
          4416.26480             0.72135             0.89536           239.96677           239.96677           457.12979           457.12979           131.43324            32.87173
          4416.41720             0.75517             0.86682           239.94174           239.94174           457.14734           457.14734           132.04832            33.61686
          4416.56960             0.79840             0.86914           238.31927           238.31927           456.94897           456.94897           138.85213            33.08228
          4416.72200             0.82507             0.88440           238.55325           238.55325           454.41318           454.41318           143.92398            32.87658
          4416.87440             0.82568             0.89568           241.56180           241.56180           451.47208           451.47208           145.06667            33.10029
          4417.02680             0.85036             0.91787           245.11974           245.11974           447.83881           447.83881           142.82185            33.23846
          4417.17920             0.86931             0.92904           245.81035           245.81035           446.53683           446.53683           144.07234            36.30303
          4417.33160             0.86071             0.90455           244.06259           244.06259           448.28333           448.28333           152.25587            36.89701
          4417.48400             0.90527             0.89072           247.25491           247.25491           452.82523           452.82523           160.14806            37.20686
          4417.63640             0.92008             0.89072           250.43159           250.43159           457.82651           457.82651           162.38960            37.33054
          4417.78880             0.89438             0.91273           245.88672           245.88672           462.01575           462.01575           158.31285            35.89677
          4417.94120             0.81530             0.93812           234.03159           234.03159           464.46210           464.46210           151.32881            34.83891
          4418.09360             0.80256             0.94424           227.61639           227.61639           467.40689           467.40689           147.89442            32.85903
          4418.24600             0.83190             0.94544           231.06111           231.06111           469.16171           469.16171           147.41811            30.88028
          4418.39840             0.80019             0.94843           237.96458           237.96458           470.13336           470.13336           147.10182            29.49080
          4418.55080             0.88009             0.94101           240.43127           240.43127           469.69064           469.69064           149.04652            29.11257
          4418.70320             0.84872             0.94207           243.31595           243.31595           468.91318           468.91318           150.76958            27.89550
          4418.85560             0.81668             0.94402           245.57375           245.57375           469.38336           469.38336           146.25185            26.67824
          4419.00800             0.86682             0.95421           246.05544           246.05544           470.12271           470.12271           138.93607            26.26089
          4419.16040             0.84427             0.96416           242.42189           242.42189           469.59448           469.59448           137.07205            25.68334
          4419.31280             0.83536             0.97436           239.54860           239.54860           467.13513           467.13513           138.85104            26.56837
          4419.46520             0.83315             0.97489           236.31844           236.31844           464.11349           464.11349           140.21808            27.02459
          4419.61760             0.86229             0.97476           235.63026           235.63026           461.80750           461.80750           145.74333            28.78411
          4419.77000             0.80765             0.97335           235.53485           235.53485           460.18704           460.18704           155.04695            30.82391
          4419.92240             0.76468             0.97122           235.06471           235.06471           459.09760           459.09760           157.15356            32.53308
          4420.07480             0.87233             0.97105           236.51494           236.51494           457.92645           457.92645           148.00497            32.38427
          4420.22720             0.86936             0.96907           237.39842           237.39842           456.50311           456.50311           140.04137            32.29805
          4420.37960             0.88041             0.96468           237.52357           237.52357           456.02393           456.02393           140.51175            33.44017
          4420.53200             0.88419             0.95945           235.14087           235.14087           457.06827           457.06827           142.98782            34.11236
          4420.68440             0.84513             0.96157           231.43109           231.43109           458.98352           458.98352           143.17088            36.10406
          4420.83680             0.76680             0.96377           237.20706           237.20706           459.93533           459.93533           140.41895            37.32451
          4420.98920             0.76706             0.96254           242.97276           242.97276           460.51636           460.51636           138.23503            37.78373
          4421.14160             0.83447             0.96326           248.36214           248.36214           460.45993           460.45993           140.30852            36.51857
          4421.29400             0.88290             0.95746           245.19244           245.19244           458.57828           458.57828           145.07095            36.21708
          4421.44640             0.89796             0.94262           241.21284           241.21284           455.84369           455.84369           147.80754            35.73411
          4421.59880             0.90457          -999.25000           239.00032           239.00032           453.12491           453.12491           145.98433            36.31599
          4421.75120             0.89846          -999.25000           240.52164           240.52164           454.23419           454.23419           141.75865            37.57132
          4421.90360             0.88498          -999.25000           243.25212           243.25212           457.11597           457.11597           136.72870            37.83272
          4422.05600             0.82797             0.94961           244.83945           244.83945           461.82144           461.82144           130.60004            38.41261
          4422.20840             0.76290             0.95245           247.96513           247.96513           464.94189           464.94189           125.06154            39.03519
          4422.36080             0.78527             0.95321           253.51215           253.51215           466.88538           466.88538           122.75537            39.21299
          4422.51320             0.76275             0.95646           260.03690           260.03690           467.60223           467.60223           123.93037            39.26542
          4422.66560             0.84398             0.96420           262.69586           262.69586           468.60358           468.60358           129.49495            39.36915
          4422.81800             0.80301             0.96850           262.84183           262.84183           469.82904           469.82904           136.77536            39.12799
          4422.97040             0.71371             0.96928           263.50385           263.50385           471.10028           471.10028           141.94867            40.00014
          4423.12280             0.75382             0.96636           264.86554           264.86554           472.19351           472.19351           145.72195            40.36959
          4423.27520             0.73032             0.96182           264.46451           264.46451           472.56180           472.56180           146.44511            40.65260
          4423.42760             0.70812             0.95319           260.56104           260.56104           471.51215           471.51215           145.35500            40.30431
          4423.58000             0.81450             0.96234           253.96307           253.96307           470.49930           470.49930           143.77263            40.25485
          4423.73240             0.91905             0.97235           249.96272           249.96272           469.40594           469.40594           140.31261            40.06383
          4423.88480             0.92370             0.97174           247.36310           247.36310           468.80533           468.80533           139.02019            40.05104
          4424.03720             0.87977             0.96922           249.24870           249.24870           466.54376           466.54376           141.45628            40.78643
          4424.18960             0.80269             0.95871           250.11340           250.11340           463.97034           463.97034           144.27101            42.02464
          4424.34200             0.86958          -999.25000           251.83406           251.83406           464.39029           464.39029           145.95894            39.56709
          4424.49440             0.91664          -999.25000           250.36139           250.36139           463.17285           463.17285           145.89279            34.51774
          4424.64680             0.89314          -999.25000           247.38660           247.38660           462.64224           462.64224           143.37096            33.78304
          4424.79920             0.87095          -999.25000           244.90594           244.90594           459.52182           459.52182           140.67186            34.41173
          4424.95160             0.90699          -999.25000           243.43022           243.43022           458.47000           458.47000           139.53352            34.33157
          4425.10400             0.92800             0.94716           244.31842           244.31842           457.76587           457.76587           140.72404            35.32206
          4425.25640             0.89028          -999.25000           245.43355           245.43355           460.59729           460.59729           143.25514            35.17039
          4425.40880             0.83182          -999.25000           244.83051           244.83051           467.13516           467.13516           144.32758            35.49151
          4425.56120             0.82045             0.60482           244.69485           244.69485           470.90591           470.90591           145.79443            34.91464
          4425.71360             0.88890          -999.25000           245.27202           245.27202           470.33401           470.33401           148.40382            34.75225
          4425.86600             0.90819          -999.25000           247.79761           247.79761           466.15955           466.15955           149.15213            37.42850
          4426.01840             0.91694             0.95642           248.54860           248.54860           464.28085           464.28085           147.65909            44.16152
          4426.17080             0.90004             0.96136           249.58322           249.58322           463.15613           463.15613           146.22224            46.36138
          4426.32320             0.83808             0.96677           252.46725           252.46725           462.47525           462.47525           143.63890            47.05461
          4426.47560             0.83120             0.97038           255.23848           255.23848           461.75403           461.75403           142.73775            50.09092
          4426.62800             0.71955             0.97145           253.71844           253.71844           461.33105           461.33105           148.60336            51.94111
          4426.78040             0.63026             0.96762           250.47166           250.47166           460.94592           460.94592           153.93457            55.74918
          4426.93280             0.72656          -999.25000           247.50609           247.50609           460.56592           460.56592           148.40938            59.00616
          4427.08520             0.82349          -999.25000           247.15401           247.15401           459.62552           459.62552           136.33574            63.35912
          4427.23760             0.80080          -999.25000           248.35672           248.35672           458.60825           458.60825           132.91342            68.27197
          4427.39000             0.81199          -999.25000           252.96904           252.96904           457.32071           457.32071           138.64296            73.58904
          4427.54240             0.81596          -999.25000           254.44310           254.44310           456.03412           456.03412           141.18814            75.61174
          4427.69480             0.81899          -999.25000           255.03821           255.03821           454.78503           454.78503           136.88803            78.77360
          4427.84720             0.78558          -999.25000           250.81750           250.81750           453.81110           453.81110           130.55623            79.55356
          4427.99960          -999.25000          -999.25000           247.33960           247.33960           453.11136           453.11136           126.86845            77.98681
          4428.15200          -999.25000          -999.25000           242.12479           242.12479           452.64920           452.64920           126.83549            76.47322
          4428.30440          -999.25000          -999.25000           239.99248           239.99248           452.29544           452.29544           128.04160            75.79729
          4428.45680          -999.25000          -999.25000           245.01620           245.01620           452.98608           452.98608           128.28908            74.58198
          4428.60920             0.54718          -999.25000           251.12823           251.12823           455.09369           455.09369           129.55444            71.81467
          4428.76160             0.69229          -999.25000           254.99799           254.99799           458.43600           458.43600           132.25078            70.93056
          4428.91400             0.72958          -999.25000           252.69318           252.69318           461.22321           461.22321           133.93842            70.25052
          4429.06640             0.72340          -999.25000           249.39380           249.39380           461.45187           461.45187           135.75674            71.63263
          4429.21880             0.79121             0.95640           246.46312           246.46312           462.24722           462.24722           136.65175            72.33095
          4429.37120             0.78442             0.96118           243.72800           243.72800           462.58478           462.58478           133.73943            71.51905
          4429.52360             0.76219             0.96180           243.23277           243.23277           464.00674           464.00674           130.25381            67.37383
          4429.67600          -999.25000             0.96103           241.59647           241.59647           462.53510           462.53510           127.26089            68.40618
          4429.82840          -999.25000             0.96189           242.74599           242.74599           459.81436           459.81436           125.25146            68.62335
          4429.98080          -999.25000             0.95625           243.60226           243.60226           456.32672           456.32672           125.97510            68.36466
          4430.13320          -999.25000             0.94656           246.50388           246.50388           453.57938           453.57938           128.71295            70.88246
          4430.28560          -999.25000             0.94620           247.04700           247.04700           451.77649           451.77649           133.00632            71.43163
          4430.43800          -999.25000             0.94521           244.19904           244.19904           450.83203           450.83203           133.64774            72.05394
          4430.59040          -999.25000             0.95423           238.80859           238.80859           450.17676           450.17676           133.12430            68.82505
          4430.74280          -999.25000          -999.25000           233.32359           233.32359           450.54871           450.54871           135.73228            52.52359
          4430.89520             0.68160          -999.25000           232.80380           232.80380           451.48099           451.48099           136.50873            48.86497
          4431.04760             0.70237          -999.25000           237.67635           237.67635           453.23434           453.23434           133.90852            48.90475
          4431.20000             0.73481          -999.25000           243.04523           243.04523           454.82730           454.82730           128.67924            46.24498
          4431.35240             0.72770             0.93847           244.18878           244.18878           457.91943           457.91943           125.66242            44.79202
          4431.50480             0.69018             0.92537           245.86702           245.86702           462.02243           462.02243           126.64915            43.86253
          4431.65720             0.74378             0.93497           248.98090           248.98090           466.55930           466.55930           127.62900            42.58817
          4431.80960             0.75476          -999.25000           249.63606           249.63606           468.66296           468.66296           128.72742            41.07240
          4431.96200             0.81345          -999.25000           246.77069           246.77069           467.85638           467.85638           129.15503            39.37430
          4432.11440             0.75733          -999.25000           244.58585           244.58585           464.98969           464.98969           128.68515            39.50758
          4432.26680             0.76555          -999.25000           245.39874           245.39874           461.42944           461.42944           129.50313            45.59919
          4432.41920             0.89556          -999.25000           245.19322           245.19322           457.86908           457.86908           130.13231            47.63299
          4432.57160             0.88337          -999.25000           239.65919           239.65919           454.39856           454.39856           128.93214            49.28017
          4432.72400             0.85421          -999.25000           233.24521           233.24521           451.82089           451.82089           126.72146            50.94052
          4432.87640             0.88169          -999.25000           226.35678           226.35678           450.67020           450.67020           125.14574            51.36256
          4433.02880             0.79747          -999.25000           223.59872           223.59872           450.85678           450.85678           125.41766            51.83685
          4433.18120             0.74120          -999.25000           223.04190           223.04190           451.57761           451.57761           126.59947            52.17756
          4433.33360             0.75942          -999.25000           225.63637           225.63637           452.29849           452.29849           125.06814            53.11813
          4433.48600             0.78109          -999.25000           231.36887           231.36887           453.01932           453.01932           120.13591            54.20480
          4433.63840             0.77266          -999.25000           237.25674           237.25674           453.74017           453.74017           115.68742            55.30659
          4433.79080             0.81116          -999.25000           240.85399           240.85399           454.45178           454.45178           115.58856            56.80780
          4433.94320             0.89303          -999.25000           240.94511           240.94511           455.05209           455.05209           122.58471            57.86861
          4434.09560             0.89813          -999.25000           240.33258           240.33258           455.32501           455.32501           131.95471            59.08428
          4434.24800             0.87883          -999.25000           241.75717           241.75717           455.27991           455.27991           137.35484            59.71177
          4434.40040             0.84391          -999.25000           241.78868           241.78868           455.01871           455.01871           144.48421            61.07697
          4434.55280             0.84792          -999.25000           240.12956           240.12956           454.75754           454.75754           154.37199            61.66563
          4434.70520             0.78375          -999.25000           234.76314           234.76314           454.49634           454.49634           156.47346            63.00634
          4434.85760             0.85179          -999.25000           231.62085           231.62085           454.23514           454.23514           152.36432            63.62830
          4435.01000             0.83469          -999.25000           233.85736           233.85736           454.34363           454.34363           149.96196            65.02532
          4435.16240             0.67778          -999.25000           240.26079           240.26079           456.57278           456.57278           148.20935            65.03658
          4435.31480             0.69540          -999.25000           250.77876           250.77876           451.33603           451.33603           144.93762            66.82436
          4435.46720          -999.25000             0.74340           256.78253           256.78253           446.36469           446.36469           142.12337            68.01443
          4435.61960          -999.25000             0.86127           255.27092           255.27092           439.47345           439.47345           144.40199            69.09923
          4435.77200             0.81305             0.87912           246.63911           246.63911           440.62891           440.62891           150.92941            70.21368
          4435.92440             0.85311             0.88615           236.26712           236.26712           443.29718           443.29718           152.77333            71.94409
          4436.07680          -999.25000             0.93211           232.96289           232.96289           447.74182           447.74182           146.86670            73.95991
          4436.22920          -999.25000          -999.25000           231.71964           231.71964           455.74860           455.74860           141.35350            75.71481
          4436.38160             0.75180          -999.25000           235.79756           235.79756           460.07410           460.07410           141.15828            76.69413
          4436.53400             0.76867          -999.25000           234.48314           234.48314           460.90521           460.90521           143.94057            77.10285
          4436.68640             0.83095             0.93846           232.61868           232.61868           457.50519           457.50519           147.48091            79.20874
          4436.83880             0.78294             0.92988           234.17712           234.17712           456.12830           456.12830           149.15370            77.98204
          4436.99120             0.78799             0.92151           239.46407           239.46407           458.44086           458.44086           149.94788            75.62599
          4437.14360             0.82243             0.91401           244.35701           244.35701           464.00842           464.00842           150.43291            67.91976
          4437.29600             0.80604             0.93411           241.90593           241.90593           468.99081           468.99081           148.67992            62.56399
          4437.44840             0.89714             0.93623           238.83879           238.83879           470.82333           470.82333           146.83620            58.75461
          4437.60080             0.91138             0.93431           238.27875           238.27875           468.82022           468.82022           142.93765            57.98270
          4437.75320             0.87156             0.96103           241.66728           241.66728           466.62723           466.62723           136.29552            57.30602
          4437.90560             0.86135             0.97401           247.44690           247.44690           464.12988           464.12988           132.55983            57.30712
          4438.05800             0.88715          -999.25000           251.99057           251.99057           460.37408           460.37408           134.27390            56.66146
          4438.21040             0.87456          -999.25000           251.12599           251.12599           456.86292           456.86292           139.20638            54.94737
          4438.36280             0.90008          -999.25000           244.87550           244.87550           460.00354           460.00354           142.43407            52.95474
          4438.51520          -999.25000          -999.25000           241.18434           241.18434           463.55777           463.55777           141.95406            51.88975
          4438.66760          -999.25000          -999.25000           244.04181           244.04181           465.63870           465.63870           139.99095            54.84637
          4438.82000             0.88475          -999.25000           254.78242           254.78242           460.83594           460.83594           140.51196            55.63655
          4438.97240             0.86422          -999.25000           259.68335           259.68335           456.38235           456.38235           142.08026            56.01024
          4439.12480             0.84485          -999.25000           256.29904           256.29904           455.15594           455.15594           141.77959            54.34097
          4439.27720             0.76147          -999.25000           249.46432           249.46432           457.22574           457.22574           141.12485            53.09163
          4439.42960             0.69612          -999.25000           244.34616           244.34616           462.24246           462.24246           141.23370            52.11410
          4439.58200             0.69966          -999.25000           238.14497           238.14497           467.23135           467.23135           143.97224            52.13304
