#            DEPT         ROP5         P16H         P22H         P28H         P34H         P40H         A28H         A34H         A40H           GR         ROBB         TNPH         DRHB         DCAV          PEB          TVD 
#                  (DRILLING_)     (ECO[1])     (ECO[1])     (ECO[1])     (ECO[1])     (ECO[1])     (ECO[1])     (ECO[1])     (ECO[1])     (ECO[1])     (ECO[1])     (ECO[1])     (ECO[1])     (ECO[1])     (ECO[1])  (DnMWorkfl) 
#                         (RT)         (RM)         (RM)         (RM)         (RM)         (RM)         (RM)         (RM)         (RM)         (RM)         (RM)         (RM)         (RM)         (RM)         (RM)         (RT) 
#                        (6in)        (6in)        (6in)        (6in)        (6in)        (6in)        (6in)        (6in)        (6in)        (6in)        (6in)        (6in)        (6in)        (6in)        (6in)        (6in) 
~ASCII
        5895.7464      27.1597       5.5218       5.4250       5.3633       5.3243       5.2811       5.9732       5.9443       5.9015     100.3918    1725.4930      41.3120     -63.8014     242.6774      53.9164    3454.1120
        5895.8988      26.9915       5.5937       5.5124       5.4632       5.4320       5.3936       5.9245       5.8858       5.8543     100.5090    1731.8730      41.2415     -61.3061     243.4267      53.9175    3454.2570
        5896.0512      27.5899       5.5346       5.4672       5.4204       5.3962       5.3789       5.9202       5.8839       5.8563     104.0662    1734.6730      36.6113     -58.6133     242.7134      53.2140    3454.4060
        5896.2036      28.6970       5.4256       5.3682       5.3111       5.2734       5.2578       5.9138       5.9056       5.8927     106.4928    1740.0500      45.1680     -58.3996     240.5711      53.0620    3454.5520
        5896.3560      33.4806       5.3919       5.3390       5.2868       5.2591       5.2580       5.8621       5.8348       5.8271     107.1067    1739.9100      42.7145     -56.2287     239.3699      51.8950    3454.6930
        5896.5084      39.8466       5.3163       5.2827       5.2401       5.2132       5.2119       5.8203       5.7851       5.7742     106.2106    1744.0980      39.4495     -54.3697     238.9060      52.2204    3454.8360
        5896.6608      42.1263       5.1978       5.1865       5.1658       5.1505       5.1499       5.7745       5.7399       5.7239     108.2480    1741.8430      40.7880     -51.9152     240.7027      52.5031    3454.9840
        5896.8132      48.9503       5.0983       5.0667       5.0399       5.0179       4.9976       5.7273       5.7019       5.6905     110.5807    1764.4070      40.7360     -39.5764     240.5286      52.3973    3455.1310
        5896.9656      53.3097       5.0607       5.0091       4.9803       4.9621       4.9345       5.6965       5.6711       5.6376     111.5989    1799.9300      37.9275     -22.6478     242.9694      50.7039    3455.2790
        5897.1180      56.7244       5.1163       5.0483       5.0143       4.9961       4.9646       5.6476       5.6143       5.5739     107.6779    1843.2630      38.7055      -5.5104     249.4696      48.9953    3455.4160
        5897.2704      59.0878       5.1845       5.1197       5.0943       5.0893       5.0706       5.6167       5.5743       5.5129     105.1392    1869.7780      41.7017      -2.5001     255.2030      48.1326    3455.5660
        5897.4228      55.6917       5.1964       5.1366       5.1086       5.1011       5.0865       5.5753       5.5364       5.4750     104.4922    1873.1000      38.1798       1.8940     256.8721      47.3564    3455.7070
        5897.5752      54.1934       5.1172       5.0603       5.0287       5.0106       4.9846       5.5703       5.5248       5.4620     104.6046    1876.0820      36.9810       3.2686     257.7186      46.7888    3455.8540
        5897.7276      54.4765       5.0980       5.0367       4.9987       4.9768       4.9536       5.5294       5.4825       5.4164     107.5126    1875.0140      45.5560       0.2386     257.9129      47.4548    3456.0010
        5897.8800      35.1218       5.0722       5.0184       4.9789       4.9474       4.9130       5.4558       5.4029       5.3468     107.9917    1875.2090      39.5114      -1.0185     258.6077      48.0883    3456.1470
        5898.0324      28.8806       5.0041       4.9398       4.9004       4.8731       4.8379       5.4127       5.3548       5.2964     111.1245    1878.2560      38.5135       0.6675     260.0731      48.7167    3456.2910
        5898.1848      25.4434       4.9680       4.8998       4.8573       4.8269       4.7882       5.3442       5.2897       5.2457     109.3211    1891.3170      40.3523       9.0517     262.2534      47.6024    3456.4360
        5898.3372      23.6768       4.9256       4.8464       4.7998       4.7693       4.7289       5.2629       5.2218       5.1895     108.1202    1930.1150      44.3804      25.3477     266.0176      46.0167    3456.5800
        5898.4896      23.3721       4.7905       4.7110       4.6627       4.6311       4.5915       5.1767       5.1401       5.1208     107.6835    1986.4560      38.2716      55.1708     271.0219      42.5872    3456.7280
        5898.6420      23.2312       4.7627       4.6926       4.6527       4.6326       4.6073       5.0548       5.0322       5.0455     109.2447    2019.3490      38.3921      74.9256     274.0107      40.4812    3456.8760
        5898.7944      23.4409       4.6576       4.5835       4.5286       4.4939       4.4648       5.0373       5.0262       5.0325     112.1309    2036.7460      41.1613      90.2338     276.6746      39.1847    3457.0180
        5898.9468      25.0750       4.5194       4.4488       4.4007       4.3843       4.3812       4.9775       4.9659       4.9721     115.1887    2047.6010      39.7459      97.6331     278.1044      38.8212    3457.1640
        5899.0992      25.9682       4.4416       4.3753       4.3324       4.3161       4.3068       4.9060       4.9042       4.9322     113.8426    2071.7490      37.2096     110.4567     279.7381      38.6937    3457.3130
        5899.2516      26.4509       4.3659       4.2898       4.2431       4.2254       4.2123       4.8774       4.8675       4.8745     113.0467    2075.1010      36.9628     114.4145     279.3582      37.9943    3457.4570
        5899.4040      36.9873       4.3457       4.2703       4.2236       4.2023       4.1825       4.8394       4.8408       4.8492     113.1988    2076.5680      49.2446     112.1876     279.3846      38.6198    3457.5980
        5899.5564      48.7074       4.3412       4.2753       4.2314       4.2155       4.2095       4.8378       4.8411       4.8394     116.8807    2073.5290      38.9549     112.2875     279.4445      37.9143    3457.7500
        5899.7088      42.4744       4.3349       4.2714       4.2271       4.2009       4.1773       4.8442       4.8469       4.8378     118.9915    2086.2030      39.1197     112.4925     279.7760      38.2958    3457.9020
        5899.8612      49.4177       4.3367       4.2963       4.2626       4.2366       4.2133       4.8491       4.8425       4.8276     117.3237    2082.7510      35.4078     114.7592     277.8181      36.6323    3458.0250
        5900.0136      52.9613       4.3377       4.2933       4.2581       4.2339       4.2139       4.8837       4.8711       4.8391     120.6010    2097.4890      36.9974     119.8266     276.5310      36.1305    3458.1770
        5900.1660      56.6184       4.3493       4.2889       4.2422       4.2109       4.1845       4.8897       4.8913       4.8791     120.6221    2103.5010      39.2224     119.9509     276.3686      36.6890    3458.3380
        5900.3184      59.2344       4.3754       4.3063       4.2639       4.2447       4.2267       4.9032       4.8853       4.8728     121.3559    2100.5840      29.7894     114.8460     276.1779      36.7613    3458.4660
        5900.4708      62.3500       4.3753       4.3054       4.2615       4.2384       4.2146       4.9145       4.8918       4.8827     117.5571    2110.5890      31.0020     126.1441     277.6839      35.1786    3458.6200
        5900.6232      64.5126       4.3612       4.2748       4.2213       4.2002       4.1843       4.9182       4.9045       4.8984     116.8231    2137.4030      45.5246     145.2813     280.3555      32.9804    3458.7670
        5900.7756      65.9817       4.2515       4.1790       4.1316       4.1107       4.0956       4.8606       4.8318       4.8268     118.3192    2174.9430      37.8334     163.0238     284.3892      32.6480    3458.9070
        5900.9280      67.5004       4.1591       4.0800       4.0345       4.0221       4.0139       4.8142       4.8048       4.8087     118.3642    2185.5700      35.2872     164.6261     285.2489      33.1173    3459.0620
